experiment_id,day_number,visitors_control,visitors_treatment,conversions_control,conversions_treatment,conversion_rate_control,conversion_rate_treatment,observed_lift,daily_visitors_this_day,daily_conversions_control,daily_conversions_treatment,sample_size_progress,device_type,region,traffic_source,segment,experiment_category,baseline_conversion_rate,true_treatment_effect,effect_type,final_outcome,final_p_value,final_z_statistic,final_lift,winner_binary
334,10,18635,18635,933,1099,0.050067,0.058975,0.008908,1966,92,142,0.6897,Mobile,EU,Social,Returning,Checkout,0.04973234888617576,0.01320508326101988,positive,treatment_wins,1.2029687690429114e-08,5.699304942221264,0.011136440076236029,1
334,11,20805,20805,1024,1219,0.049219,0.058592,0.009373,2170,91,120,0.77,Mobile,EU,Social,Returning,Checkout,0.04973234888617576,0.01320508326101988,positive,treatment_wins,1.2029687690429114e-08,5.699304942221264,0.011136440076236029,1
334,12,22961,22961,1126,1356,0.04904,0.059057,0.010017,2156,102,137,0.8498,Mobile,EU,Social,Returning,Checkout,0.04973234888617576,0.01320508326101988,positive,treatment_wins,1.2029687690429114e-08,5.699304942221264,0.011136440076236029,1
334,13,24970,24970,1221,1494,0.048899,0.059832,0.010933,2009,95,138,0.9241,Mobile,EU,Social,Returning,Checkout,0.04973234888617576,0.01320508326101988,positive,treatment_wins,1.2029687690429114e-08,5.699304942221264,0.011136440076236029,1
334,14,26759,26759,1296,1594,0.048432,0.059569,0.011136,1789,75,100,0.9903,Mobile,EU,Social,Returning,Checkout,0.04973234888617576,0.01320508326101988,positive,treatment_wins,1.2029687690429114e-08,5.699304942221264,0.011136440076236029,1
335,1,726,726,30,49,0.041322,0.067493,0.026171,726,30,49,0.0626,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,2,1624,1624,61,146,0.037562,0.089901,0.05234,898,31,97,0.1399,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,3,2490,2490,91,214,0.036546,0.085944,0.049398,866,30,68,0.2145,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,4,3234,3234,117,280,0.036178,0.08658,0.050402,744,26,66,0.2786,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,5,4001,4001,152,346,0.037991,0.086478,0.048488,767,35,66,0.3447,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,6,4892,4892,187,416,0.038226,0.085037,0.046811,891,35,70,0.4215,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,7,5737,5737,218,487,0.037999,0.084888,0.046889,845,31,71,0.4943,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,8,6587,6587,245,559,0.037194,0.084864,0.04767,850,27,72,0.5676,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,9,7343,7343,271,625,0.036906,0.085115,0.048209,756,26,66,0.6327,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,10,8204,8204,298,692,0.036324,0.084349,0.048025,861,27,67,0.7069,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,11,9100,9100,334,771,0.036703,0.084725,0.048022,896,36,79,0.7841,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,12,10024,10024,375,847,0.03741,0.084497,0.047087,924,41,76,0.8637,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,13,10911,10911,400,923,0.03666,0.084594,0.047933,887,25,76,0.9401,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
335,14,11758,11758,438,999,0.037251,0.084963,0.047712,847,38,76,1.0131,Tablet,US,Organic,Returning,Landing Page,0.03782044914369797,0.04740354220555431,positive,treatment_wins,0.0,15.27307566111397,0.04771219595169246,1
336,1,406,406,19,19,0.046798,0.046798,0.0,406,19,19,0.0618,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,2,913,913,34,34,0.03724,0.03724,0.0,507,15,15,0.139,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,3,1438,1438,45,49,0.031293,0.034075,0.002782,525,11,15,0.219,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,4,1944,1944,61,70,0.031379,0.036008,0.00463,506,16,21,0.2961,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,5,2458,2458,80,92,0.032547,0.037429,0.004882,514,19,22,0.3744,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,6,2940,2940,98,110,0.033333,0.037415,0.004082,482,18,18,0.4478,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,7,3463,3463,112,133,0.032342,0.038406,0.006064,523,14,23,0.5274,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,8,3931,3931,132,148,0.033579,0.037649,0.00407,468,20,15,0.5987,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,9,4468,4468,150,164,0.033572,0.036705,0.003133,537,18,16,0.6805,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,10,4881,4881,169,182,0.034624,0.037287,0.002663,413,19,18,0.7434,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,11,5393,5393,189,198,0.035045,0.036714,0.001669,512,20,16,0.8214,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,12,5881,5881,203,209,0.034518,0.035538,0.00102,488,14,11,0.8957,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,13,6361,6361,214,223,0.033643,0.035057,0.001415,480,11,14,0.9688,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
336,14,6861,6861,227,242,0.033086,0.035272,0.002186,500,13,19,1.0449,Mobile,US,Social,New Users,CTA,0.03692389639422492,0.0,null,inconclusive,0.4809442529431114,0.7047846654274795,0.0021862702229995604,0
337,1,757,757,140,105,0.184941,0.138705,-0.046235,757,140,105,0.0684,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,2,1534,1534,290,231,0.189048,0.150587,-0.038462,777,150,126,0.1385,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,3,2347,2347,437,386,0.186195,0.164465,-0.02173,813,147,155,0.2119,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,4,3175,3175,579,537,0.182362,0.169134,-0.013228,828,142,151,0.2867,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,5,4001,4001,723,666,0.180705,0.166458,-0.014246,826,144,129,0.3613,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,6,4735,4735,837,801,0.176769,0.169166,-0.007603,734,114,135,0.4276,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,7,5599,5599,992,944,0.177174,0.168602,-0.008573,864,155,143,0.5056,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,8,6489,6489,1145,1098,0.176452,0.169209,-0.007243,890,153,154,0.586,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,9,7236,7236,1269,1233,0.175373,0.170398,-0.004975,747,124,135,0.6534,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,10,7912,7912,1391,1352,0.175809,0.17088,-0.004929,676,122,119,0.7145,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,11,8797,8797,1542,1508,0.175287,0.171422,-0.003865,885,151,156,0.7944,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,12,9688,9688,1697,1670,0.175165,0.172378,-0.002787,891,155,162,0.8748,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,13,10372,10372,1809,1821,0.174412,0.175569,0.001157,684,112,151,0.9366,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
337,14,11045,11045,1920,1941,0.173834,0.175736,0.001901,673,111,120,0.9974,Desktop,APAC,Social,Returning,Pricing,0.17542829928187123,0.0,null,inconclusive,0.7098654954959978,0.37203673932171805,0.0019013128112267963,0
338,1,2027,2027,294,378,0.145042,0.186482,0.041441,2027,294,378,0.0792,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,2,3718,3718,555,710,0.149274,0.190963,0.041689,1691,261,332,0.1453,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,3,5646,5646,835,1074,0.147892,0.190223,0.042331,1928,280,364,0.2206,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,4,7533,7533,1122,1449,0.148945,0.192354,0.043409,1887,287,375,0.2943,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,5,9559,9559,1414,1797,0.147923,0.18799,0.040067,2026,292,348,0.3735,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,6,11348,11348,1668,2132,0.146986,0.187875,0.040888,1789,254,335,0.4434,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,7,12930,12930,1896,2419,0.146636,0.187084,0.040449,1582,228,287,0.5052,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,8,14798,14798,2173,2775,0.146844,0.187525,0.040681,1868,277,356,0.5782,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,9,16877,16877,2464,3157,0.145998,0.187059,0.041062,2079,291,382,0.6595,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,10,18438,18438,2695,3466,0.146166,0.187981,0.041816,1561,231,309,0.7205,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,11,20123,20123,2933,3766,0.145754,0.187149,0.041395,1685,238,300,0.7863,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,12,21850,21850,3217,4057,0.147231,0.185675,0.038444,1727,284,291,0.8538,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,13,23823,23823,3519,4441,0.147714,0.186416,0.038702,1973,302,384,0.9309,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
338,14,25554,25554,3775,4768,0.147726,0.186585,0.038859,1731,256,327,0.9985,Desktop,EU,Email,New Users,CTA,0.14962183609460403,0.038978069185923135,positive,treatment_wins,0.0,11.772323002150014,0.03885888706269078,1
339,1,1149,1149,123,142,0.10705,0.123586,0.016536,1149,123,142,0.0787,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,2,2323,2323,257,296,0.110633,0.127421,0.016789,1174,134,154,0.1591,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,3,3230,3230,361,426,0.111765,0.131889,0.020124,907,104,130,0.2212,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,4,4299,4299,493,571,0.114678,0.132822,0.018144,1069,132,145,0.2944,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,5,5332,5332,601,690,0.112716,0.129407,0.016692,1033,108,119,0.3652,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,6,6372,6372,708,809,0.111111,0.126962,0.015851,1040,107,119,0.4364,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,7,7402,7402,805,953,0.108754,0.128749,0.019995,1030,97,144,0.5069,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,8,8550,8550,938,1073,0.109708,0.125497,0.015789,1148,133,120,0.5855,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,9,9536,9536,1043,1208,0.109375,0.126678,0.017303,986,105,135,0.6531,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,10,10567,10567,1158,1327,0.109586,0.12558,0.015993,1031,115,119,0.7237,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,11,11516,11516,1257,1435,0.109152,0.124609,0.015457,949,99,108,0.7887,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,12,12481,12481,1359,1566,0.108886,0.125471,0.016585,965,102,131,0.8547,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,13,13574,13574,1480,1705,0.109032,0.125608,0.016576,1093,121,139,0.9296,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
339,14,14497,14497,1566,1815,0.108022,0.125198,0.017176,923,86,110,0.9928,Mobile,APAC,Organic,Returning,Onboarding,0.11060955094484529,0.0143611053229962,positive,treatment_wins,5.209300039776821e-06,4.556177177145628,0.017175967441539625,1
340,1,1196,1196,46,58,0.038462,0.048495,0.010033,1196,46,58,0.0805,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,2,2288,2288,111,103,0.048514,0.045017,-0.003497,1092,65,45,0.154,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,3,3444,3444,161,159,0.046748,0.046167,-0.000581,1156,50,56,0.2319,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,4,4656,4656,219,212,0.047036,0.045533,-0.001503,1212,58,53,0.3135,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,5,5831,5831,277,263,0.047505,0.045104,-0.002401,1175,58,51,0.3926,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,6,6910,6910,334,310,0.048336,0.044863,-0.003473,1079,57,47,0.4652,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,7,7927,7927,391,357,0.049325,0.045036,-0.004289,1017,57,47,0.5337,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,8,8982,8982,436,414,0.048542,0.046092,-0.002449,1055,45,57,0.6047,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,9,10151,10151,488,462,0.048074,0.045513,-0.002561,1169,52,48,0.6834,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
340,10,11324,11324,555,523,0.049011,0.046185,-0.002826,1173,67,61,0.7624,Mobile,US,Email,Returning,CTA,0.04663180731067025,0.0,null,inconclusive,0.3611734610263131,-0.913131355647905,-0.0021740520493637727,0
